"","Estimate","Std. Error","z value","Pr(>|z|)","taxa.rand","site.rand"
"(Intercept)",-1.1580777765175,0.0743102733788016,-15.5843562923544,9.29953856790597e-55,0.0143352748027591,0.189111031237468
"cat.befcumul",0.0402191084689174,0.0505514262431944,0.795607789094417,0.426260037870393,0.0143352748027591,0.189111031237468
"cat.befinstant",0.16331403388784,0.0362849394424275,4.50087657296402,6.76737961695766e-06,0.0143352748027591,0.189111031237468
"cat.befnovel",-0.0589409253224131,0.0598151610547802,-0.985384378860629,0.324435299800639,0.0143352748027591,0.189111031237468
"cat.aftcumul",1.04459934420533,0.0393263998114473,26.562292740086,1.85205396873448e-155,0.0143352748027591,0.189111031237468
"cat.aftinstant",1.13767138840301,0.0382879759722273,29.7135421634257,5.13300051405664e-194,0.0143352748027591,0.189111031237468
"cat.aftnovel",1.46667449296934,0.046265998092762,31.7009154331589,1.50918728558801e-220,0.0143352748027591,0.189111031237468
"lag.scaled",-0.0166303191792944,0.00744386798855701,-2.23409646770458,0.0254767263851758,0.0143352748027591,0.189111031237468
