"","Estimate","Std. Error","z value","Pr(>|z|)","taxa.rand","site.rand"
"(Intercept)",-0.883768343502978,0.0664281266139746,-13.3041286658392,2.1903166284751e-40,0.0103534867400301,0.187205407582801
"cat.befcumul",0.020375315201316,0.0474359356275024,0.429533325985517,0.667535146613717,0.0103534867400301,0.187205407582801
"cat.befinstant",0.214221766862315,0.0345565356458173,6.19916791017341,5.6762449920755e-10,0.0103534867400301,0.187205407582801
"cat.befnovel",-0.0153220648194784,0.0561080047853166,-0.273081619603201,0.784790475368713,0.0103534867400301,0.187205407582801
"cat.aftcumul",1.11857742449594,0.0370894461807227,30.1589141839849,8.1956038946172e-200,0.0103534867400301,0.187205407582801
"cat.aftinstant",1.27670871221765,0.0378974017806903,33.6885552103513,8.5035469352567e-249,0.0103534867400301,0.187205407582801
"cat.aftnovel",1.80522713021901,0.0481932972958835,37.4580539516894,4.44151745793487e-307,0.0103534867400301,0.187205407582801
"lag.scaled",0.104810896693798,0.0067609472049984,15.5023983350012,3.34181220691232e-54,0.0103534867400301,0.187205407582801
